,0
1830,12.13947
1831,3.895892
1832,5.360574
1833,8.959047529
1834,10.81273093
1835,62.83833
1836,6.463724
1837,5.63355
1838,60.19463
1839,39.65071
1840,2.779089
1841,8.825774698
1842,9.887746
1843,17.35804942
1844,5.070551439
1845,8.997315
1846,64.60955
1847,69.46066
1848,64.31944
1849,66.66711
1850,71.75497
1851,4.674127
1852,42.83737
1853,15.95966
1854,56.05747
1855,50.43597
1856,38.28807
1857,10.46452162
1858,11.29271486
1859,68.60055
1860,63.42517
1861,67.00686
1862,63.88028
1863,7.863565
1864,20.5514
1865,55.90679
1866,37.04844
1867,6.044266101
1868,15.75222
1869,70.65651
1870,51.9647
1871,66.34756
1872,58.6688
1873,61.36647
1874,50.69797
1875,60.43193
1876,1.442102
1877,67.67761
1878,14.55
1879,2.301376
1880,56.82842
1881,14.66847
1882,16.12056
1883,65.39301
1884,15.10828
1885,64.34378
1886,10.61383322
1887,69.86769
1888,64.48611
1889,67.0795
1890,65.13745
1891,13.23966
1892,53.39442
1893,50.56908
1894,68.14328
1895,58.04694
1896,71.44569
1897,6.142753
1898,53.98876
1899,56.57319
1900,10.13859
1901,45.39565
1902,4.868716415
1903,56.24334
1904,4.929637705
1905,7.295203
1906,68.03642
1907,65.90788
1908,22.744
1909,63.56661
1910,11.65333
1911,70.69994
1912,6.509951549
1913,51.74735
1914,11.58576976
1915,65.80384
1916,62.83586
1917,11.40214
1918,2.851017432
1919,64.07956
1920,8.406444381
1921,9.84141211
1922,2.664026
1923,58.31897
1924,2.656915117
1925,17.19189
1926,43.80971
1927,2.348386
1928,10.19437082
1929,4.283128
1930,41.0181
1931,5.97747
1932,64.26003
1933,56.12428
1934,64.29675
1935,65.33266
1936,5.953547112
1937,49.42466
1938,8.386574
1939,16.30451
1940,3.089663
1941,71.83307
1942,10.52332
1943,14.1842
1944,7.19812868
1945,49.65691
1946,60.69643
1947,6.636312277
1948,9.314854212
1949,18.84228
1950,12.7637
1951,3.189179387
1952,13.12966
1953,46.87556
1954,51.77932
1955,10.55675189
1956,2.644787483
1957,63.32675
1958,16.12971
1959,2.446064
1960,21.71097206
1961,17.62624
1962,12.47148
1963,10.70349
1964,52.61696
1965,71.12545
1966,9.817033
1967,8.761313
1968,21.09953
1969,7.151009
1970,18.61278731
1971,16.57284
1972,65.40232
1973,1.567389
1974,6.649321
1975,62.87394
1976,42.02106
1977,5.624237
1978,13.08606275
1979,69.02789
1980,11.40421
1981,48.48324
1982,69.26833
1983,47.11262
1984,56.23842
1985,53.46837
1986,45.6406
1987,9.05217
1988,21.97517
1989,42.43922
1990,11.16076
1991,26.14972
1992,1.997833268
1993,8.721771003
1994,47.1075
1995,1.198203
1996,14.70737
1997,16.66441267
1998,13.20294
1999,9.743201772
2000,14.13869
2001,4.672744
2002,18.8572
2003,2.009542213
2004,64.07652
2005,17.12047934
2006,70.50182
2007,3.407577
2008,69.87041
2009,9.938487
2010,18.29765062
2011,11.34544436
2012,2.367066
2013,9.349597147
2014,64.16811
2015,1.668767
2016,66.69757
2017,66.75709
2018,4.044068
2019,19.43267321
2020,61.68555
2021,40.96005
2022,60.28236
2023,45.95837
2024,1.760409672
2025,1.74299
2026,3.197618
2027,6.136751688
2028,2.918826
2029,2.353582
2030,7.60247544
2031,1.462471
2032,68.34459
2033,13.16571
2034,14.26615817
2035,14.86376
2036,12.24574
2037,64.01652
2038,61.73668
2039,65.2185
2040,67.93803
2041,59.61692
2042,4.98152586
2043,69.01301
2044,2.619468979
2045,3.508974199
2046,46.55186
2047,58.12362
2048,42.93159
2049,50.76733
2050,51.51251
2051,7.29973843
2052,2.598489694
2053,6.575242
2054,5.067354
2055,58.24766
2056,63.27315
2057,4.534721
2058,8.573785357
2059,71.27541
2060,64.01062
2061,55.42799
2062,69.71587
2063,71.4249
2064,10.79186592
2065,15.71358455
2066,60.70855
2067,58.13967
2068,42.74672
2069,69.86503
2070,9.137809439
2071,4.212653
2072,5.204111135
2073,61.13096
2074,18.32428
2075,11.52687
2076,58.50038
2077,55.90619
2078,12.80615845
2079,12.4962
2080,20.16532013
2081,8.156552837
2082,70.59531
2083,64.15677
2084,4.310152224
2085,67.75314
2086,6.233177
2087,62.03303
2088,63.06198
2089,65.2372
2090,1.112412
2091,65.91841
2092,20.43585
2093,4.475652318
2094,68.02518
2095,19.46465
2096,2.885895
2097,15.48651522
2098,10.55294
2099,59.1561
2100,1.331372
2101,10.65826
2102,2.569515
2103,8.032262
2104,2.184299
2105,41.27155
2106,45.85581
2107,50.58329
2108,9.517703088
2109,68.32614
2110,10.29048
2111,3.479316
2112,5.325642
2113,12.23147
2114,60.04717
2115,11.10356439
2116,50.09295
2117,11.32725
2118,4.073125
2119,8.794478
2120,11.6573
2121,4.433189
2122,8.324111
2123,1.671807
2124,7.495947
2125,46.04312
2126,69.53443
2127,7.243986575
2128,10.81527088
2129,69.68937
2130,15.18780416
2131,59.89979
2132,71.45681
2133,55.15311
2134,61.73977
2135,4.836004
2136,49.22513
2137,65.54203
2138,16.17631
2139,10.91791
2140,8.909806
2141,43.69814
2142,70.20428
2143,68.79305
2144,14.17544
2145,46.75485
2146,12.3848312
2147,47.41689
2148,67.81163
2149,9.306233406
2150,11.50651216
2151,13.99605863
2152,6.246939
2153,67.19702
2154,56.73616
2155,49.37752
2156,10.92044
2157,65.14224
2158,55.47474
2159,58.33853
2160,62.16781
2161,43.73697
2162,65.80077
2163,62.56058
2164,47.17819
2165,16.67574291
2166,57.06365
2167,55.90137
2168,14.46288204
2169,59.9106
2170,8.599092
2171,61.8401
2172,51.85047
2173,48.95603
2174,6.976028
2175,7.837878
2176,6.721823696
2177,59.34372
2178,71.91339
2179,1.835282
2180,47.69242
2181,59.22188
2182,2.147261
2183,53.80449
2184,57.16208
2185,15.56696462
2186,66.63219
2187,61.18595
2188,51.54386
2189,12.674
2190,9.322934248
2191,62.10157
2192,20.95648
2193,68.88402
2194,54.24636
2195,10.55912
2196,46.076
2197,9.975367
2198,14.39213
2199,67.27106
2200,22.24529
2201,14.02849733
2202,54.01597
2203,3.488459
2204,69.78016
2205,56.69865
2206,1.481645
2207,70.54943
2208,45.93241
2209,17.72593456
2210,7.677039536
2211,5.688867768
2212,17.24908083
2213,62.94907
2214,68.97874
2215,2.026825
2216,4.465592
2217,69.37615
2218,65.01229
2219,54.07152
2220,68.26584
2221,51.79712
2222,57.62771
2223,4.461349
2224,2.117403
2225,12.27728241
2226,56.51532
2227,14.7094
2228,18.381
2229,2.108441505
2230,5.473564746
2231,5.714937
2232,25.77611616
2233,57.33305
2234,64.17623
2235,65.03729
2236,57.37458
2237,54.64972
2238,17.55138
2239,8.36006
2240,10.38039309
2241,59.23589
2242,21.25517
2243,58.59926
2244,70.54256
2245,2.628926
2246,1.739449
2247,1.582585
2248,62.83864
2249,7.182441329
2250,6.725815
2251,42.73824
2252,44.16108
2253,8.446160069
2254,68.36284
2255,2.049006759
2256,20.91720893
2257,69.71137
2258,69.32718
2259,4.087832
2260,62.23897
2261,56.5926
2262,13.24581884
2263,66.00877
2264,65.21792
2265,8.201372
2266,62.71436
2267,15.77942
2268,9.30555
2269,67.73428
2270,7.522520984
2271,8.681614
2272,14.42671843
2273,61.17556
2274,68.61974
2275,58.40532
2276,56.1122
2277,4.116596
2278,45.09378
2279,2.54657
2280,12.12501
2281,62.5003
2282,2.478012402
2283,4.056889119
2284,49.28233
2285,4.816947
2286,68.05033
2287,1.408375942
2288,70.40991
2289,10.83268
2290,48.4017
2291,50.3804
2292,64.20551
2293,9.941798485
2294,60.22003
2295,63.07092
2296,64.88325
2297,41.8312
2298,61.54602
2299,61.33997
2300,5.197446331
2301,60.11069
2302,18.81173
2303,8.713385365
2304,11.21716
2305,11.75027091
2306,62.98765
2307,57.27183
2308,13.01149229
2309,4.51753
2310,50.61987
2311,65.04596
2312,21.39532
2313,62.56252
2314,1.200249
2315,2.811977672
2316,57.86469
2317,2.175619
2318,57.08875
2319,2.477662
2320,71.12765
2321,70.03292
2322,3.861708438
2323,51.21873
2324,61.51035
2325,61.49796
2326,64.22853
2327,12.00909
2328,7.161561527
2329,9.267785326
2330,10.15472
2331,49.88118
2332,58.67143
2333,68.14733
2334,52.51777
2335,60.23114
2336,66.89101
2337,1.76478
2338,18.39607984
2339,8.91671
2340,50.33619
2341,63.3194
2342,21.0878
2343,56.67924
2344,68.01321
2345,4.837990763
2346,9.389883
2347,2.224168
2348,71.106
2349,59.14986
2350,14.11275
2351,22.79214163
2352,3.239188
2353,67.65272
2354,61.83307
2355,13.28051861
2356,12.04581
2357,59.99095
2358,1.921112
2359,5.70629
2360,4.035770971
2361,50.90386
2362,19.21689293
2363,1.897261446
2364,59.59171
2365,68.50196
2366,1.887597
2367,1.034561
2368,62.72855
2369,8.549649
2370,11.93299
2371,62.23314
2372,11.90634
2373,66.31705
2374,67.34157
2375,66.37555
2376,60.1745
2377,46.87676
2378,59.90148
2379,1.481935
2380,6.999864982
2381,51.68219
2382,57.94447
2383,12.63074989
2384,54.0886
2385,53.18909
2386,2.420905
2387,2.155733
2388,61.97804
2389,63.18965
2390,56.19888
2391,3.700907475
2392,4.301967
2393,5.049303717
2394,67.33827
2395,60.19517
2396,41.84938
2397,58.65834
2398,10.12123118
2399,53.02619
2400,64.36371
2401,7.833185
2402,55.50261
2403,64.30623
2404,4.300271811
2405,62.20392
2406,7.918255804
2407,61.36037
2408,53.22972
2409,61.46622
2410,7.399248624
2411,12.66908
2412,71.26306
2413,9.595456517
2414,66.62554
2415,45.65226
2416,57.857
2417,2.130946
2418,61.02337
2419,60.52344
2420,5.368306
2421,8.664975
2422,48.84202
2423,45.94768
2424,3.346632
2425,8.710976
2426,6.623366
2427,46.41634
2428,51.53504
2429,1.319201
2430,6.833364
2431,69.60264
2432,11.20984456
2433,1.190018
2434,5.884557067
2435,9.710957
2436,59.6819
2437,50.64337
2438,1.76975
2439,2.279259145
2440,1.591333405
2441,1.042724425
2442,3.684683
2443,12.25062113
2444,3.699808
2445,53.81882
2446,2.923404
2447,12.75071284
2448,71.99373
2449,62.11875
2450,9.470798
2451,3.903228
2452,7.182107
2453,8.351399
2454,45.27484
2455,58.74129
2456,69.24664
2457,57.04063
2458,2.967533379
2459,4.16861
2460,59.14016
2461,58.66601
2462,12.21802
2463,2.586551
2464,50.27926
2465,46.03183
2466,23.10105854
2467,9.37017
2468,4.719731
2469,71.21314
2470,28.79864005
2471,7.766899
2472,71.23043
2473,19.68549
2474,60.49719
2475,59.30543
2476,8.373701
2477,3.362461
2478,14.5875554
2479,66.95572
2480,6.592291
2481,68.08277
2482,61.83914
2483,70.70015
2484,4.332134531
2485,14.87149
2486,8.085917091
2487,57.43476
2488,42.22849
2489,69.13737
2490,47.92804
2491,71.33938
2492,51.20818
2493,70.70127
2494,3.041138012
2495,70.02121
2496,51.87037
2497,8.870031
2498,49.7983
2499,4.676474348
2500,66.50412
2501,2.965166415
2502,10.40566091
2503,57.22556
2504,71.40954
2505,41.67396
2506,67.39326
2507,16.60248
2508,44.89823
2509,66.47606
2510,8.525122
2511,67.72471
2512,54.03362
2513,64.31709
2514,5.988505209
2515,11.67107144
2516,58.42671
2517,2.317456
2518,9.74066
2519,6.732509
2520,23.27091932
2521,20.10599
2522,1.24728
2523,51.25081
2524,47.57047
2525,54.62225
2526,68.6663
2527,69.7539
2528,58.89646
2529,15.62643
2530,63.86178
2531,2.408011
2532,71.40033
2533,40.24973
2534,8.016341
2535,1.650984
2536,27.96096319
2537,15.38202
2538,22.57289049
2539,6.358996
2540,66.94572
2541,6.512117
2542,67.31311
2543,3.892407013
2544,68.93442
2545,63.08151
2546,2.095488213
2547,15.13225
2548,65.63224
2549,3.775528995
2550,4.950398978
2551,70.59953
2552,71.27557
2553,65.01825
2554,67.49846
2555,10.91296
2556,53.61316
2557,7.667371
2558,10.85169
2559,66.95875
2560,9.043575718
2561,16.15713
2562,16.87922024
2563,66.76084
2564,56.37573
2565,3.212519
2566,15.37459
2567,22.37815032
2568,3.850863
2569,3.367927
2570,9.955486
2571,11.08306586
2572,22.60375
2573,9.713544
2574,70.04427
2575,52.48944
2576,48.62124
2577,5.192447
2578,61.30659
2579,58.85409
2580,3.080084
2581,52.09557
2582,12.03278
2583,71.15468
2584,6.143856241
2585,53.79108
2586,12.95969924
2587,10.32034
2588,41.4761
2589,4.969645421
2590,8.284386
2591,2.827378
2592,9.254257
2593,64.85756
2594,51.6849
2595,45.88967
2596,11.36757
2597,3.422801
2598,4.709035899
2599,69.3778
2600,65.54138
2601,3.469341
2602,12.52485764
2603,4.839337
2604,2.224742
2605,8.514329
2606,44.54138
2607,8.592449
2608,2.485229169
2609,50.05258
2610,51.19372
2611,4.926111
2612,4.952763872
2613,63.05783
2614,8.970035
2615,61.52081
2616,68.63549
2617,67.93006
2618,56.83604
2619,68.87727
2620,2.09202
2621,5.645298
2622,63.57829
2623,67.17715
2624,5.982479
2625,64.40902
2626,11.64983735
2627,3.317348927
2628,66.84316
2629,1.75453
2630,5.886238
2631,13.09427
2632,62.20437
2633,69.16679
2634,17.66747
2635,19.92045
2636,67.44709
2637,11.86252419
2638,15.61752
2639,45.63215
2640,9.876537733
2641,61.9146
2642,59.00593
2643,13.22141934
2644,68.20321
2645,68.00474
2646,14.68600159
2647,6.482702
2648,62.45252
2649,6.248150471
2650,4.24454
2651,36.82387
2652,59.11937
2653,4.171617
2654,10.33785
2655,63.27825
2656,51.19742
2657,12.75395
2658,57.76017
2659,56.82113
2660,13.288
2661,65.32158
2662,62.2937
2663,5.260136013
2664,16.64818
2665,57.7129
2666,59.46147
2667,8.454096
2668,51.43424
2669,61.44671
2670,3.737401
2671,69.88786
2672,7.367806
2673,7.61586
2674,70.31796
2675,7.704074
2676,5.451895614
2677,18.32904
2678,3.02742
2679,62.9411
2680,61.0588
2681,63.64488
2682,2.637164
2683,37.23531
2684,9.345696
2685,2.937852035
2686,62.70376
2687,4.459993
2688,4.245295
2689,56.8397
2690,51.62267
2691,69.53494
2692,55.69627
2693,2.002856
2694,56.46532
2695,13.90887
2696,60.88815
2697,15.49078
2698,41.56439
2699,4.970731
2700,5.567028377
2701,2.366635
2702,43.40702
2703,53.86603
2704,9.067061096
2705,68.64996
2706,19.95038
2707,50.98888
2708,66.60855
2709,42.07751
2710,51.7077
2711,7.513611
2712,7.852675802
2713,17.71637154
2714,54.67054
2715,69.70761
2716,4.252913
2717,46.55404
2718,59.16562
2719,7.685406
2720,65.55327
2721,47.55305
2722,4.540275
2723,1.550200335
2724,21.20445421
2725,67.40482
2726,48.24454
2727,6.749571
2728,65.70769
2729,14.8386
2730,4.165508
2731,2.462148717
2732,62.71297
2733,10.24306
2734,7.713222
2735,13.01023159
2736,2.976407
2737,48.76309
2738,9.734064703
2739,4.484822
2740,6.549842666
2741,70.41132
2742,8.443528
2743,4.955415304
2744,8.894523
2745,67.09561
2746,61.43691
2747,59.42848
2748,55.62538
2749,68.18425
2750,70.49442
2751,7.989151046
2752,26.68008793
2753,17.01228541
2754,64.71389
2755,3.199579
2756,3.976063151
2757,16.53244292
2758,50.09799
2759,63.20163
2760,5.881307
2761,13.37596
2762,1.360201959
2763,69.09557
2764,50.14317
2765,58.56191
2766,11.70988
2767,10.7668
2768,64.71488
2769,6.21102
2770,51.08527
2771,63.06195
2772,64.03187
2773,59.21586
2774,6.487048
2775,66.27924
2776,20.34377
2777,68.76753
2778,59.59391
2779,71.07998
2780,51.74916
2781,68.72245
2782,59.28333
2783,8.182907
2784,3.11391
2785,69.34207
2786,2.237136
2787,69.85281
2788,68.67008
2789,54.2897
2790,4.672608309
2791,71.7248
2792,4.638114
2793,15.54856
2794,70.04547
2795,2.598272
2796,45.44227
2797,71.82846
2798,70.49801
2799,22.39935475
2800,70.67111
2801,14.34766616
2802,57.20402
2803,66.0517
2804,14.91353
2805,5.142628
2806,60.44201
2807,15.98515564
2808,10.5309984
2809,67.16337
2810,52.42844
2811,19.9534
2812,7.521969
2813,9.709171662
2814,61.0911
2815,67.95515
2816,14.7857
2817,63.67009
2818,16.91776871
2819,6.577552683
2820,55.71809
2821,15.26657624
2822,71.11595
2823,50.31252
2824,51.84838
2825,67.26247
2826,66.99754
2827,12.2982
2828,7.012788
2829,56.05929
2830,7.455148937
2831,24.26165
2832,64.80406
2833,21.58352
2834,8.001673351
2835,6.566149
2836,66.83137
2837,65.12634
2838,47.29134
2839,68.81287
2840,68.85746
2841,2.780924
2842,3.434965
2843,2.006646
2844,70.2223
2845,71.58111
2846,63.1308
2847,7.831837
2848,66.76266
2849,54.87839
2850,9.875391
2851,44.65571
2852,7.825845378
2853,56.5003
2854,13.08671185
2855,71.58148
2856,9.49793
2857,63.01903
2858,69.33555
2859,5.527407
2860,27.12312
2861,68.6504
2862,2.546083
2863,12.00677
2864,8.220686373
2865,10.01241216
2866,66.46085
2867,2.704019894
2868,14.67731
2869,9.858242
2870,16.5852
2871,6.580765
2872,46.80924
2873,9.151288
2874,40.73541
2875,47.52483
2876,56.70254
2877,69.67964
2878,63.07329
2879,2.343134
2880,62.42321
2881,3.905351198
2882,70.63238
2883,49.26265
2884,53.07128
2885,2.149118
2886,45.54189
2887,8.295192
2888,42.74967
2889,54.60066
2890,67.69557
2891,2.314052799
2892,64.68955
2893,65.2908
2894,67.61213
2895,62.61777
2896,48.73343
2897,62.77522
2898,67.09106
2899,5.111561
2900,57.62165
2901,47.4649
2902,67.11199
2903,18.5303
2904,13.98666226
2905,14.96689418
2906,2.497434
2907,5.690013293
2908,68.3703
2909,60.26349
2910,17.78769
2911,69.48617
2912,52.07771
2913,68.07677
2914,17.35639
2915,4.44463064
2916,67.02374
2917,48.52168
2918,5.709925704
2919,2.704950495
2920,63.29423
2921,5.372758028
2922,64.61283
2923,1.84841935
2924,12.38916
2925,61.49459
2926,12.78697
2927,7.279044337
2928,69.87869
2929,66.44706
2930,68.90677
2931,1.875430489
2932,53.01595
2933,52.86954
2934,52.98075
2935,66.86003
2936,6.19002424
2937,10.08697
2938,61.2541
2939,58.50292
2940,66.85896
2941,39.61469
2942,8.675197
2943,68.98021
2944,9.028422616
2945,69.74686
2946,25.8634566
2947,39.52545
2948,64.00501
2949,13.21355
2950,66.80803
2951,3.084418
2952,66.36534
2953,51.58906
2954,10.04672315
2955,56.841
2956,7.349883172
2957,20.00794461
2958,54.88358
2959,10.34256
2960,20.04140358
2961,1.925345
2962,48.39095
2963,60.17878
2964,4.297488
2965,4.924623699
2966,10.47789
2967,2.758173633
2968,11.40635
2969,60.55095
2970,2.253077812
2971,70.41272
2972,56.12583
2973,67.01405
2974,6.991642782
2975,52.99707
2976,68.73272
2977,10.77918
2978,43.91775
2979,3.518534
2980,47.74031
2981,49.8063
2982,58.52603
2983,63.63416
2984,54.47785
2985,53.99857
2986,4.255080878
2987,3.852241
2988,7.128376
2989,56.21686
2990,47.2887
2991,69.13685
2992,6.974284
2993,4.614124
2994,69.28827
2995,52.14985
2996,49.19446
2997,62.03084
2998,2.293413
2999,23.16242
3000,23.44153546
3001,66.22209
3002,2.337769
3003,4.187033385
3004,46.63035
3005,69.62503
3006,68.37019
3007,47.81985
3008,49.75092
3009,63.75865
3010,66.2073
3011,64.61898
3012,11.86797
3013,11.71308191
3014,11.94550648
3015,70.634
3016,40.78534
3017,44.21572
3018,58.12044
3019,70.9092
3020,4.193947
3021,20.84965
3022,5.141923371
3023,5.944147
3024,15.37783
3025,38.69991
3026,55.81802
3027,66.78366
3028,13.17849974
3029,10.277
3030,1.866832
3031,55.01651
3032,12.24494477
3033,62.20783
3034,7.294292
3035,63.41331
3036,9.634946079
3037,22.37984
3038,43.15974
3039,63.56932
3040,17.64373477
3041,61.28212
3042,15.05177
3043,49.35209
3044,17.61732
3045,60.47912
3046,65.66869
3047,69.58993
3048,43.47717
3049,12.97632235
3050,4.510537408
3051,66.04097
3052,5.099943
3053,69.64918
3054,6.864699
3055,9.461939857
3056,1.26105
3057,66.20027
3058,9.363006
3059,11.04076215
3060,67.64041
3061,6.895966
3062,1.450219
3063,1.19808324
3064,19.50833872
3065,12.00858052
3066,2.429677
3067,66.37863
3068,62.05469
3069,65.82541
3070,5.478588204
3071,57.56766
3072,70.68617
3073,7.010189312
3074,1.156680997
3075,15.07508
3076,5.933094
3077,13.84769517
3078,71.31402
3079,2.210399
3080,65.25844
3081,6.472433
3082,38.56823
3083,53.91114
3084,62.77262
3085,54.54538
3086,54.6947
3087,7.019257
3088,4.13273503
3089,18.2156
3090,1.532436
3091,8.930383
3092,55.91669
3093,5.867164261
3094,22.11524673
3095,71.25643
3096,61.9635
3097,57.1358
3098,47.56383
3099,10.3444125
3100,10.92511005
3101,7.400769
3102,58.11303
3103,7.629294031
3104,54.68209
3105,59.51288
3106,15.45104
3107,64.25691
3108,61.96091
3109,62.08636
3110,45.4868
3111,14.17125
3112,50.67652
3113,2.327566
3114,63.30929
3115,7.900866
3116,37.50261
3117,65.36263
3118,46.07603
3119,13.14986
3120,62.46827
3121,57.78109
3122,3.148665
3123,52.71096
3124,9.416447
3125,3.592376
3126,63.35086
3127,65.26702
3128,67.99131
3129,12.62769
3130,48.25673
3131,4.071312509
3132,71.12849
3133,56.73689
3134,10.94068
3135,10.99607752
3136,2.323179
3137,6.253919786
3138,15.46234
3139,3.079467822
3140,66.10268
3141,20.14176
3142,46.24205
3143,1.796113
3144,66.7449
3145,36.24048
3146,63.24097
3147,2.857213
3148,2.82818
3149,5.596602
3150,4.93863
3151,23.59578
3152,71.4569
3153,8.249941923
3154,8.53275
3155,6.842584
3156,8.850759
3157,61.30152
3158,63.28283
3159,2.693860703
3160,65.64436
3161,6.002744
3162,6.525380768
3163,8.741017
3164,1.081032
3165,7.442451151
3166,12.94793
3167,63.78532
3168,4.784582646
3169,41.17585
3170,3.273341151
3171,23.91177
3172,65.45503
3173,49.27373
3174,1.84918194
3175,66.7439
3176,64.28075
3177,64.67959
3178,7.633753
3179,47.77439
3180,4.279464865
3181,2.687062
3182,66.38881
3183,4.801969514
3184,4.533178
3185,7.560138
3186,10.2452503
3187,13.85176
3188,67.37714
3189,61.27781
3190,11.84082
3191,4.419844
3192,61.29211
3193,66.94354
3194,60.14219
3195,68.11166
3196,56.97428
3197,60.87582
3198,22.52336
3199,59.00106
3200,14.69261964
3201,66.03197
3202,58.33561
3203,52.00223
3204,6.967998
3205,5.73054
3206,11.54316
3207,13.83290937
3208,60.24235
3209,1.201284
3210,4.044209
3211,63.77494
3212,62.67099
3213,61.97321
3214,26.06474
3215,39.01296
3216,3.328266165
3217,2.142469
3218,5.402712746
3219,4.656535
3220,59.63916
3221,11.51972
3222,64.12772
3223,53.09491
3224,12.03582
3225,71.62561
3226,3.115945151
3227,70.89862
3228,5.003409
3229,16.69091
3230,58.08347
3231,1.135161
3232,10.97775
3233,5.971951
3234,3.998433243
3235,6.033703
3236,2.138986
3237,19.58895462
3238,55.44991
3239,51.22665
3240,71.39564
3241,62.54412
3242,12.71183755
3243,58.96403
3244,60.52991
3245,8.05975
3246,48.60336
3247,12.51401968
3248,51.60111
3249,61.30642
3250,9.294088005
3251,52.71022
3252,63.60495
3253,11.23691953
3254,20.3759
3255,70.35289
3256,49.05868
3257,11.91663193
3258,23.75492
3259,69.61652
3260,12.29558653
3261,71.56158
3262,13.09678
3263,4.089115347
3264,9.640061615
3265,63.72195
3266,61.08796
3267,5.698156
3268,70.47803
3269,19.75096265
3270,69.24438
3271,3.424062
3272,5.65315
3273,68.87713
3274,11.4488726
3275,56.37649
3276,50.94315
3277,67.97028
3278,9.51775
3279,5.511437756
3280,65.9436
3281,64.88617
3282,2.199825
3283,5.179771
3284,66.16906
3285,71.7533
3286,8.031947
3287,8.160495
3288,66.03293
3289,3.83138
3290,61.61486
3291,11.09808176
3292,7.349571
3293,5.8078
3294,64.91404
3295,15.90065569
3296,7.658218
3297,55.89461
3298,68.67656
3299,7.032789
3300,66.42151
3301,69.74945
3302,67.98776
3303,18.529
3304,66.05097
3305,6.945736396
3306,4.089399488
3307,9.388962
3308,1.764563
3309,10.96319721
3310,66.6997
3311,67.75441
3312,2.326806
3313,2.601455981
3314,60.69166
3315,10.92718
3316,66.33852
3317,6.06866
3318,59.60106
3319,12.62182
3320,63.05008
3321,8.980916
3322,64.94284
3323,64.92481
3324,60.18407
3325,63.52047
3326,46.82488
3327,60.37982
3328,53.07792
3329,6.541066702
3330,58.96026
3331,66.98487
3332,10.02603
3333,50.66574
3334,6.588311936
3335,8.571860106
3336,66.57869
3337,13.0511
3338,2.266934
3339,63.43629
3340,2.48527604
3341,65.32231
3342,43.96321
3343,47.65726
3344,3.179043613
3345,16.58244758
3346,1.116305
3347,71.20362
3348,3.024806192
3349,12.94334524
3350,7.066142
3351,13.59949293
3352,43.01015
3353,9.307673
3354,70.14712
3355,5.516053
3356,6.363764
3357,3.072369855
3358,10.11019941
3359,58.6244
3360,48.20556
3361,17.25428
3362,12.54841227
3363,14.14101821
3364,25.88644227
3365,61.54459
3366,62.84987
3367,15.12645563
3368,70.44727
3369,19.06753
3370,9.878308737
3371,69.35044
3372,3.990895779
3373,58.76049
3374,47.99026
3375,59.85396
3376,60.45725
3377,68.6711
3378,65.9999
3379,8.172776
3380,46.23768
3381,68.33092
3382,45.7211
3383,70.4859
3384,3.665202
3385,4.002381804
3386,57.3396
3387,44.47594
3388,50.01323
3389,63.38783
3390,6.739064
3391,8.487326
3392,11.71637124
3393,2.678577227
3394,7.69213424
3395,31.81602
3396,36.98095
3397,13.34222
3398,29.95876
3399,4.135827839
3400,56.9769
3401,9.882614
3402,60.48793
3403,18.96848
3404,47.59384
3405,38.47721
3406,63.23545
3407,52.25168
3408,2.438513
3409,7.579193
3410,57.49156
3411,8.171806
3412,58.50278
3413,64.28134
3414,4.123006
3415,1.72479919
3416,3.575214
3417,55.66379
3418,8.245809832
3419,69.1503
3420,68.7146
3421,2.840185
3422,6.050060777
3423,1.457335487
3424,21.43457
3425,2.464275
3426,1.926789854
3427,5.679237
3428,65.58919
3429,13.9749
3430,4.646695
3431,47.99043
3432,6.951491551
3433,56.43572
3434,53.04753
3435,13.74701
3436,8.69123648
3437,65.351
3438,3.418302206
3439,3.600682
3440,58.34647
3441,2.504861
3442,3.817742
3443,57.01956
3444,7.394788
3445,59.96515
3446,5.682066541
3447,2.012075635
3448,7.27652
3449,7.303501
3450,51.9989
3451,69.93388
3452,58.22037
3453,1.193519
3454,2.649474
3455,7.899007
3456,12.09641389
3457,64.6641
3458,14.28406007
3459,42.38378
3460,50.58015
3461,1.665591776
3462,8.735757967
3463,1.87055247
3464,69.05548
3465,56.54679
3466,51.17826
3467,61.52908
3468,2.440923609
3469,71.94498
3470,62.5016
3471,10.47338
3472,17.09722
3473,14.56715
3474,51.67412
3475,59.33894
3476,20.51646
3477,3.238699239
3478,13.08213
3479,49.30275
3480,69.38285
3481,64.71742
3482,54.67286
3483,8.279774899
3484,2.222289
3485,41.94323
3486,14.04801
3487,9.626754665
3488,3.680185
3489,8.652909
3490,13.71891
3491,39.23379
3492,8.654535873
3493,17.58224
3494,4.418665
3495,10.29318
3496,10.62816
3497,58.21476
3498,7.704545
3499,3.367303
3500,1.845003373
3501,8.954573
3502,7.571234
3503,67.56344
3504,9.07813252
3505,10.8754
3506,13.46926706
3507,58.75447
3508,54.84956
3509,5.118556082
3510,10.90397471
3511,9.073819276
3512,9.289517752
3513,46.22292
3514,10.32943
3515,10.32825
3516,7.035161
3517,69.07545
3518,24.79814
3519,5.750643
3520,48.35393
3521,62.75224
3522,4.777862937
3523,5.236648
3524,7.916533093
3525,7.816831
3526,6.403155881
3527,11.59641
3528,70.64083
3529,19.16163631
3530,4.143229
3531,4.462414
3532,1.906368477
3533,8.828042
3534,65.2394
3535,62.32227
3536,4.611940238
3537,57.01834
