,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
985,1.0,86.0,11999.43,8.301200914,17.0,0.0,0.0,172.503404,1136.55652,3.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,0.0,4.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
986,2.0,79.0,59388.62,10.62573,14.0,1.0,0.0,152.4798,5412.512376,5.0,5.0,4.0,1.0,6.0,4.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
987,0.0,70.0,27386.37,11.98767,12.0,4.0,1.0,202.65,1980.207923,3.0,3.0,5.0,4.0,3.0,6.0,3.0,5.0,1.0,0.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
988,3.0,61.0,54187.79,10.49813,11.0,0.0,1.0,182.497,6051.573796,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
989,0.0,76.0,81127.41,9.834012571,7.0,1.0,0.0,184.979684,2233.567181,3.0,2.0,3.0,4.0,2.0,4.0,5.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
990,0.0,60.0,49693.17,10.93898196,12.0,1.0,0.0,152.502178,1097.703155,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
991,0.0,29.0,18570.48,11.30937212,7.0,0.0,0.0,172.456745,901.8793581,3.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
992,0.0,80.0,23283.91,10.15999,13.0,1.0,0.0,232.6378,6215.478436,4.0,3.0,4.0,5.0,4.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
993,1.0,29.0,36088.07,8.729941,13.0,0.0,0.0,95.01949,5476.236191,3.0,3.0,4.0,3.0,5.0,1.0,3.0,3.0,1.0,2.0,4.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
994,4.0,46.0,29161.56,8.373351,15.0,1.0,0.0,204.9797,6101.208542,4.0,4.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
995,0.0,39.0,84293.71,7.532241,13.0,0.0,1.0,255.1665,6305.471651,2.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
996,3.0,48.0,2353.79,7.814343,10.0,0.0,0.0,210.138,5494.3717,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
997,1.0,83.0,26545.33,4.480118,11.0,2.0,0.0,117.4392,5126.88947,4.0,2.0,2.0,3.0,5.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
998,1.0,86.0,85485.62,11.26656,14.0,2.0,0.0,115.0021,4203.629126,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
999,2.0,34.0,30369.33,8.580033,13.0,1.0,0.0,124.9781,4946.826952,5.0,3.0,3.0,2.0,3.0,3.0,3.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
1000,6.0,85.0,36674.22,9.698319,7.0,1.0,0.0,165.0182,5902.542522,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1001,0.0,22.0,104867.5,5.84912,7.0,0.0,0.0,184.9963,1262.417547,3.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1002,2.0,64.0,23000.55,5.6162,10.0,1.0,2.0,184.9853,570.4516207,4.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1003,1.0,73.0,35478.4,7.602570192,7.0,2.0,0.0,149.948316,847.110799,4.0,3.0,2.0,3.0,5.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1004,0.0,19.0,27756.42,9.965984,15.0,1.0,0.0,124.9643,5837.932606,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,0.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1005,1.0,21.0,14468.95,9.92622,11.0,1.0,0.0,95.01949,1488.056133,4.0,4.0,4.0,3.0,3.0,5.0,3.0,5.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1006,4.0,38.0,33868.71,14.47447,12.0,1.0,1.0,129.9763,1214.354546,3.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1007,1.0,70.0,51721.64,10.05388383,12.0,2.0,0.0,79.978861,418.6206885,4.0,3.0,1.0,2.0,5.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1008,0.0,49.0,50538.21,9.678927,12.0,3.0,0.0,149.9447,2026.924358,4.0,4.0,5.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1009,1.0,74.0,30439.25,10.41218,13.0,2.0,1.0,129.9621,5524.916473,2.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,2.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1010,1.0,83.0,137119.7,10.2213,9.0,0.0,1.0,162.4713,465.629346,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
1011,0.0,33.0,22295.17,12.83245,13.0,0.0,0.0,169.9378,4149.794964,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1012,5.0,72.0,17354.74,9.987515,10.0,0.0,1.0,152.4798,4941.822921,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
1013,3.0,57.0,14549.37,13.63409,14.0,0.0,0.0,182.4608,4745.40142,3.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1014,2.0,27.0,77124.99,9.069088,11.0,0.0,0.0,152.4579,1734.8206,5.0,5.0,6.0,5.0,3.0,4.0,4.0,5.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1015,1.0,33.0,81170.43,13.08571695,11.0,1.0,1.0,127.458638,1025.701125,4.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1016,5.0,74.0,25942.1,11.13156721,8.0,1.0,1.0,174.958118,2680.762173,5.0,5.0,4.0,3.0,5.0,3.0,4.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1017,1.0,35.0,72462.36,12.22761,13.0,0.0,0.0,242.6106,2715.021658,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1018,0.0,86.0,35557.53,12.25736,10.0,1.0,0.0,162.4608,5816.619375,4.0,5.0,3.0,5.0,3.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1019,3.0,78.0,41305.01,10.98554,12.0,1.0,0.0,182.49,1146.502548,1.0,2.0,2.0,5.0,2.0,4.0,4.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1020,0.0,19.0,19211.13,11.94333,13.0,2.0,1.0,172.4404,1015.142572,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
1021,1.0,72.0,19903.1,12.18916,12.0,3.0,0.0,217.484,6066.50191,1.0,2.0,2.0,5.0,4.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1022,0.0,22.0,44577.1,13.29218,13.0,1.0,0.0,119.9568,6581.526436,4.0,5.0,5.0,3.0,4.0,5.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1023,1.0,47.0,34469.78,11.85962,11.0,2.0,0.0,147.4601,4883.516353,3.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1024,1.0,63.0,48178.83,8.200607,15.0,0.0,2.0,149.9598,1081.123619,4.0,3.0,3.0,3.0,4.0,4.0,2.0,5.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1025,6.0,49.0,11247.19,11.11393,9.0,0.0,0.0,129.9621,1776.755229,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
1026,4.0,58.0,33690.02,11.61319,13.0,0.0,0.0,240.1149,5527.671776,4.0,3.0,2.0,4.0,4.0,3.0,2.0,6.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1027,3.0,22.0,71998.04,10.97395,15.0,1.0,0.0,230.1344,1512.206567,3.0,4.0,3.0,3.0,3.0,5.0,3.0,5.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1028,1.0,61.0,75515.78,5.763324,12.0,0.0,0.0,162.4538,6497.863463,5.0,5.0,4.0,5.0,1.0,3.0,4.0,4.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1029,1.0,55.0,33541.35,8.884712,10.0,2.0,1.0,192.4885,1262.191241,3.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1030,3.0,61.0,84478.95,10.43043,10.0,0.0,0.0,144.9607,866.9483546,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1031,1.0,35.0,30774.73,10.7459413,12.0,1.0,0.0,137.468388,1561.128541,4.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
1032,0.0,30.0,58912.81,6.51399,15.0,1.0,1.0,162.4818,2000.801151,5.0,3.0,4.0,5.0,2.0,5.0,5.0,5.0,1.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1033,1.0,21.0,9534.08,5.737969,12.0,2.0,1.0,149.9915,631.6069096,2.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1034,0.0,33.0,66392.52,13.66391306,10.0,1.0,1.0,190.159922,1070.978131,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1035,9.0,89.0,13473.99,8.582666,10.0,0.0,0.0,210.1051,6493.208909,4.0,3.0,4.0,4.0,3.0,2.0,4.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1036,4.0,25.0,27102.45,11.61411,15.0,0.0,1.0,169.9671,1580.727843,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
1037,3.0,80.0,29367.86,10.45028,17.0,1.0,0.0,164.9647,2031.533699,5.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,0.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1038,3.0,88.0,20307.18,8.60264,14.0,1.0,1.0,92.45514,5118.485777,2.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1039,2.0,82.0,8519.2,11.45584,12.0,0.0,0.0,192.4705,1445.998649,4.0,4.0,4.0,3.0,5.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
1040,0.0,56.0,20070.17,6.486151578,11.0,1.0,1.0,142.452604,2044.73861,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1041,1.0,28.0,18410.16,9.417040882,14.0,1.0,0.0,159.965008,570.1301629,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
1042,1.0,40.0,85066.22,11.34395,9.0,0.0,0.0,235.1591,6528.295974,3.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1043,3.0,54.0,20489.38,12.00248,11.0,0.0,2.0,107.4958,1149.045043,5.0,6.0,4.0,4.0,4.0,5.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
1044,0.0,74.0,70618.67,12.09357,9.0,1.0,0.0,152.4555,6426.704792,4.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1045,2.0,56.0,18342.12,6.68082638,17.0,1.0,1.0,149.962093,1180.588788,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1046,2.0,87.0,20648.53,5.099569,16.0,0.0,0.0,139.9792,767.624909,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1047,7.0,42.0,78971.09,9.525291,10.0,1.0,1.0,94.97283,6558.341155,2.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1048,2.0,86.0,6689.37,7.86445,11.0,0.0,0.0,242.6106,4313.243257,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1049,2.0,43.0,49065.88,5.271292905,8.0,1.0,1.0,245.128318,2081.752385,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1050,4.0,40.0,36844.26,12.87336,17.0,0.0,0.0,194.9882,3850.583581,3.0,3.0,3.0,2.0,5.0,3.0,5.0,3.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1051,7.0,55.0,23171.12,12.27023,13.0,0.0,0.0,179.9794,6273.577349,2.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
1052,0.0,80.0,98120.0,14.72704,13.0,0.0,0.0,152.4555,5682.484574,5.0,5.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1053,0.0,60.0,21430.34,11.65773,7.0,1.0,0.0,152.4742,6282.538237,3.0,3.0,2.0,1.0,2.0,3.0,2.0,4.0,1.0,2.0,4.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1054,4.0,41.0,35600.06,11.03469,17.0,0.0,0.0,139.983,5562.051941,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
1055,2.0,54.0,35629.29,6.775584,9.0,1.0,2.0,127.4783,5874.668217,1.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1056,4.0,31.0,36315.32,9.090057,8.0,0.0,0.0,172.4742,5801.206123,4.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,4.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
1057,0.0,43.0,64936.87,10.79421,11.0,0.0,1.0,94.97283,5509.83864,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1058,6.0,85.0,28833.23,9.782177,10.0,0.0,0.0,220.1149,6395.153415,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1059,4.0,49.0,31644.7,15.76975133,8.0,1.0,0.0,227.475448,1599.474597,3.0,3.0,4.0,3.0,4.0,4.0,5.0,4.0,1.0,2.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1060,2.0,43.0,18210.97,7.868489,18.0,0.0,1.0,137.4616,1129.873915,2.0,2.0,3.0,2.0,6.0,3.0,2.0,3.0,0.0,2.0,4.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
1061,1.0,47.0,33999.88,9.39927,10.0,0.0,1.0,114.9728,4620.499985,4.0,3.0,5.0,3.0,6.0,2.0,4.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1062,0.0,30.0,37073.43,8.298192,13.0,3.0,1.0,147.4893,4911.224326,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
1063,3.0,85.0,104931.3,7.620545,14.0,0.0,0.0,275.1336,4315.04425,4.0,5.0,4.0,1.0,5.0,6.0,4.0,6.0,1.0,1.0,3.0,0.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1064,1.0,30.0,36496.0,12.59274,14.0,0.0,0.0,112.4551,5610.20542,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1065,0.0,64.0,14219.2,8.234464,11.0,0.0,0.0,182.4608,5691.001621,2.0,2.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1066,1.0,88.0,65204.61,10.77849,10.0,2.0,0.0,114.9509,4974.163846,3.0,2.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1067,4.0,26.0,18620.79,4.989775216,16.0,0.0,0.0,149.974105,2245.475959,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
1068,2.0,53.0,44295.41,9.984016,13.0,1.0,1.0,124.9607,909.4363783,4.0,4.0,4.0,6.0,2.0,5.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1069,0.0,40.0,43597.63,8.752186,13.0,0.0,1.0,149.9776,4780.976448,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1070,5.0,68.0,55593.6,9.155612168,14.0,2.0,0.0,162.497044,1501.32182,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
1071,3.0,80.0,54587.66,14.60495207,12.0,2.0,0.0,242.610632,1683.078344,4.0,4.0,3.0,5.0,3.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1072,5.0,41.0,2447.86,5.347292,17.0,1.0,0.0,242.6573,3888.542928,3.0,3.0,5.0,5.0,1.0,4.0,5.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1073,4.0,44.0,13029.09,4.575379,9.0,1.0,0.0,174.9581,1821.752133,2.0,3.0,3.0,3.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1074,1.0,74.0,33470.72,13.39296,12.0,1.0,1.0,182.4676,5361.413006,2.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
1075,1.0,85.0,24352.1,12.44739,15.0,0.0,0.0,220.1323,1525.934554,2.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
